screen,src_file,src_line,function,add_func,symbol,args,guards,rt_seen,rt_hit_count,rt_type,rt_x1,rt_y1,rt_x2,rt_y2,rt_click_cx,rt_click_cy,rt_hotkey,rt_hotkey_name,rt_help,rt_origin
while,MoM/src/LVLMAKE.c,258,while,Add_Hidden_Field,uv_special_desc_fields[itr],"(xmin + 19), (ymin + 5), (xmin + 93), (ymin + 13), str_empty_string__ovr102[0], uv_specials_list_array->helps[itr]",,0,0,,,,,,,,,,,
while,MoM/src/LVLMAKE.c,282,while,Add_Hidden_Field,hotkey_ESC,"SCREEN_XMIN, SCREEN_YMIN, SCREEN_XMAX, SCREEN_YMAX, str_hotkey_ESC__ovr102[0], ST_UNDEFINED",,0,0,,,,,,,,,,,
